id,neighbourhood_group,neighbourhood,latitude,longitude,price,minimum_nights,availability_365
47002338,Fuencarral - El Pardo,Valverde,40.50708,-3.67199,98,2,0
47002462,Puente de Vallecas,Numancia,40.393,-3.65635,38,2,328
47004245,Puente de Vallecas,Entrevías,40.39036,-3.67221,31,3,0
47005990,Hortaleza,Pinar del Rey,40.47334,-3.63795,35,1,179
47008625,Fuencarral - El Pardo,La Paz,40.48509,-3.69793,20,1,289
47008980,Salamanca,Fuente del Berro,40.42502,-3.66564,289,74,365
47022745,Latina,Puerta del Angel,40.40561,-3.7421,15,1,123
47025130,Latina,Puerta del Angel,40.41123,-3.7333,50,7,358
47028946,Centro,Sol,40.41826,-3.7075,18,1,363
47029108,Centro,Palacio,40.42043,-3.70886,18,1,356
47029201,Centro,Palacio,40.41974,-3.70888,18,1,349
47029310,Centro,Sol,40.4197,-3.70683,16,1,355
47033066,Centro,Sol,40.4193,-3.70251,47,2,133
47033135,Retiro,Adelfas,40.39966,-3.66821,35,2,9
47034477,Ciudad Lineal,Ventas,40.42982,-3.65631,35,1,179
47038425,Centro,Palacio,40.40709,-3.71144,20,1,334
47042312,Latina,Puerta del Angel,40.40715,-3.73818,120,30,0
47048317,Centro,Justicia,40.42883,-3.70186,159,2,127
47053340,Tetuán,Cuatro Caminos,40.45376,-3.70029,125,2,0
47062353,Centro,Universidad,40.42053,-3.70366,95,2,38
47063902,Chamberí,Arapiles,40.43525,-3.70825,3500,1,180
47064030,Centro,Universidad,40.42235,-3.70596,81,2,283
47064850,Centro,Sol,40.41538,-3.70646,45,2,1
47070124,Centro,Palacio,40.4211,-3.71166,33,2,318
47070653,Chamberí,Gaztambide,40.43144,-3.71276,35,30,341
47070856,Centro,Embajadores,40.41083,-3.70587,36,1,364
47070986,Moratalaz,Fontarrón,40.40083,-3.63879,50,1,0
47071881,Salamanca,Recoletos,40.4209,-3.68818,50,30,289
47075240,Centro,Embajadores,40.41193,-3.70677,445,4,364
47083186,Centro,Cortes,40.41738,-3.69488,33,15,0
47084684,Centro,Palacio,40.41855,-3.70897,80,15,179
47107047,Centro,Sol,40.41835,-3.69957,25,1,365
47110671,Centro,Universidad,40.42523,-3.70405,46,2,300
47125825,Centro,Universidad,40.42576,-3.70383,93,3,0
47127191,Villa de Vallecas,Santa Eugenia,40.385,-3.60505,20,1,180
47127211,Centro,Universidad,40.42041,-3.70153,35,1,365
47127416,Centro,Sol,40.41935,-3.70138,69,5,0
47127451,Centro,Cortes,40.41328,-3.69376,35,8,365
47132846,Moncloa - Aravaca,Argüelles,40.43213,-3.71904,80,2,101
47156632,Centro,Palacio,40.40941,-3.71065,160,2,90
47158542,Hortaleza,Canillas,40.46682,-3.63336,50,1,365
47167171,Centro,Embajadores,40.40889,-3.69271,73,1,363
47171123,Centro,Justicia,40.4266,-3.70095,500,3,356
47175125,Retiro,Niño Jesús,40.41089,-3.675,320,1,365
47184032,Centro,Embajadores,40.41221,-3.70073,30,3,174
47191678,Ciudad Lineal,Pueblo Nuevo,40.43233,-3.64255,51,7,176
47196190,Centro,Palacio,40.41123,-3.70966,36,1,86
47198442,Carabanchel,San Isidro,40.39336,-3.73499,20,1,78
47199700,Centro,Universidad,40.42238,-3.70664,22,2,87
47209967,Centro,Universidad,40.42098,-3.70449,95,2,158
47212575,Centro,Universidad,40.42334,-3.71002,90,28,209
47216606,Salamanca,Castellana,40.43132,-3.68563,550,1,261
47220499,Vicálvaro,Casco Histórico de Vicálvaro,40.39964,-3.60553,15,1,0
47228890,Carabanchel,San Isidro,40.39284,-3.72682,42,5,230
47249638,Fuencarral - El Pardo,Peñagrande,40.48362,-3.7246,24,1,365
47249899,Puente de Vallecas,San Diego,40.39464,-3.66496,57,1,267
47252174,Centro,Palacio,40.41312,-3.70871,66,1,81
47262758,Tetuán,Castillejos,40.45831,-3.69891,51,4,30
47263825,Carabanchel,Opañel,40.38812,-3.72002,23,1,365
47264750,Centro,Embajadores,40.40881,-3.69879,40,1,364
47271768,Moncloa - Aravaca,El Plantío,40.47147,-3.82238,50,1,179
47280434,Centro,Palacio,40.41504,-3.70988,43,1,228
47280629,Centro,Palacio,40.41455,-3.71026,37,1,295
47281105,Centro,Palacio,40.41456,-3.70863,42,1,268
47281430,Centro,Palacio,40.41594,-3.71035,36,1,343
47281583,Centro,Palacio,40.41544,-3.71033,41,1,249
47285381,Centro,Embajadores,40.4096,-3.70297,55,15,79
47286503,Chamartín,Castilla,40.47707,-3.68338,39,1,365
47287609,Carabanchel,Puerta Bonita,40.38502,-3.73668,30,7,87
47289544,Fuencarral - El Pardo,Pilar,40.47207,-3.71221,26,7,178
47299066,Centro,Embajadores,40.40654,-3.70495,63,3,220
47300114,Carabanchel,Puerta Bonita,40.38512,-3.73438,30,1,365
47300146,Centro,Palacio,40.40935,-3.71404,219,1,1
47300455,Centro,Embajadores,40.41011,-3.70673,51,2,4
47304919,Chamberí,Rios Rosas,40.44444,-3.70048,16,4,0
47307238,Centro,Universidad,40.42696,-3.70378,76,2,318
47307278,Centro,Universidad,40.42669,-3.7017,110,2,0
47307465,Centro,Justicia,40.42797,-3.70156,110,2,318
47307504,Centro,Universidad,40.42648,-3.70248,118,2,0
47308216,Centro,Universidad,40.42826,-3.70244,111,2,319
47309976,Centro,Justicia,40.42334,-3.70009,30,3,365
47311806,Centro,Palacio,40.40968,-3.7116,30,29,161
47320486,Centro,Embajadores,40.4092,-3.70101,130,1,364
47322511,Centro,Embajadores,40.41122,-3.70544,65,3,230
47323025,Centro,Embajadores,40.40899,-3.70944,37,1,81
47330114,Centro,Sol,40.41933,-3.7014,39,2,113
47330851,Salamanca,Castellana,40.43197,-3.68088,74,30,240
47333485,Centro,Sol,40.41977,-3.70578,316,1,364
47334142,Centro,Cortes,40.41487,-3.69725,32,28,62
47338410,Chamartín,Prosperidad,40.4407,-3.67359,120,3,0
47340201,Centro,Embajadores,40.41024,-3.70814,130,1,364
47343693,Centro,Universidad,40.42158,-3.70428,35,1,15
47344102,Hortaleza,Apostol Santiago,40.47212,-3.66024,46,60,363
47345559,Centro,Sol,40.41664,-3.70397,111,1,364
47346351,Centro,Universidad,40.42191,-3.70201,247,2,71
47346523,Centro,Cortes,40.41317,-3.70053,161,1,306
47347769,Centro,Universidad,40.42546,-3.71086,20,2,89
47347978,Centro,Embajadores,40.41196,-3.70735,20,10,120
47350938,Villa de Vallecas,Casco Histórico de Vallecas,40.3767,-3.62799,10,2,289
47359544,Hortaleza,Apostol Santiago,40.47961,-3.65945,30,1,0
47368523,Centro,Palacio,40.4095,-3.71461,66,3,156
47368837,San Blas - Canillejas,Arcos,40.42119,-3.6161,15,3,0
47369247,Tetuán,Berruguete,40.46175,-3.70325,40,1,365
47381312,Centro,Embajadores,40.40978,-3.69362,65,1,350
47381894,Retiro,Niño Jesús,40.41552,-3.67111,200,2,247
47383722,Chamberí,Gaztambide,40.43608,-3.71254,50,1,145
47384711,Centro,Justicia,40.42317,-3.69953,44,3,84
47401203,Puente de Vallecas,Numancia,40.40007,-3.65235,12,30,260
47401884,Centro,Universidad,40.42008,-3.7017,40,2,163
47404180,Arganzuela,Chopera,40.39952,-3.70038,37,2,171
47405727,Arganzuela,Acacias,40.39944,-3.70219,34,2,168
47407972,Carabanchel,Opañel,40.39083,-3.72606,60,1,89
47416955,Carabanchel,Opañel,40.39041,-3.72335,50,1,361
47417796,Chamartín,Nueva España,40.45974,-3.68332,25,1,365
47428033,Tetuán,Valdeacederas,40.46971,-3.70051,90,1,0
47435891,Centro,Universidad,40.42242,-3.70748,36,3,289
47437084,Centro,Embajadores,40.41118,-3.70832,119,3,289
47437325,Fuencarral - El Pardo,Pilar,40.47776,-3.71576,59,1,333
47437752,Centro,Palacio,40.4098,-3.71093,38,1,88
47438142,Salamanca,Guindalera,40.43508,-3.67217,62,5,225
47438408,Centro,Embajadores,40.4092,-3.70852,129,3,1
47442481,Chamartín,Prosperidad,40.44359,-3.67358,15,1,44
47447255,Ciudad Lineal,Ventas,40.4321,-3.65447,20,1,345
47463120,Centro,Universidad,40.4254,-3.70736,173,1,288
47464348,Salamanca,Fuente del Berro,40.42663,-3.66575,22,1,364
47465574,Centro,Universidad,40.42339,-3.70396,52,2,51
47468659,Ciudad Lineal,San Pascual,40.44695,-3.64646,40,3,311
47479933,Chamberí,Gaztambide,40.43069,-3.71394,20,1,340
47482529,Tetuán,Berruguete,40.46036,-3.70411,50,30,363
47483046,Villaverde,Los Rosales,40.35319,-3.68541,30,1,0
47491813,Moratalaz,Media Legua,40.40918,-3.65322,40,300,364
47495545,Ciudad Lineal,Quintana,40.43398,-3.64916,14,1,0
47496174,Centro,Embajadores,40.4079,-3.69981,60,1,179
47502317,Centro,Universidad,40.42242,-3.70748,50,3,353
47503083,Puente de Vallecas,Entrevías,40.38258,-3.6705,82,3,365
47503859,Ciudad Lineal,Ventas,40.4249,-3.65099,19,2,288
47504596,Centro,Embajadores,40.40802,-3.70451,40,3,61
47508429,Centro,Embajadores,40.41218,-3.70706,600,1,90
47509038,Latina,Puerta del Angel,40.40566,-3.7356,60,1,364
47515944,Carabanchel,Vista Alegre,40.38732,-3.7435,36,2,364
47521914,Centro,Sol,40.41631,-3.70193,36,1,87
47526683,Chamberí,Arapiles,40.43345,-3.70809,35,2,340
47527468,Tetuán,Bellas Vistas,40.44878,-3.70523,130,3,1
47529728,Centro,Sol,40.41965,-3.70599,13,1,294
47536270,Centro,Justicia,40.42308,-3.6997,70,1,344
47543761,Centro,Sol,40.4185,-3.70016,60,1,195
47546768,Centro,Palacio,40.41136,-3.71082,12,1,365
47558333,Centro,Cortes,40.41349,-3.69574,22,15,90
47563584,Puente de Vallecas,Numancia,40.39975,-3.66288,20,30,289
47569019,Villa de Vallecas,Casco Histórico de Vallecas,40.37577,-3.62203,60,1,363
47569170,Villa de Vallecas,Casco Histórico de Vallecas,40.368,-3.59248,50,1,363
47573286,Arganzuela,Acacias,40.40598,-3.71109,240,6,94
47574931,Centro,Palacio,40.42088,-3.70774,204,1,260
47576975,Centro,Palacio,40.41547,-3.71114,19,1,88
47577274,Centro,Palacio,40.4167,-3.71175,25,1,88
47577816,Centro,Palacio,40.4156,-3.70961,19,1,90
47578026,Centro,Palacio,40.4157,-3.7116,19,1,88
47589552,Usera,Moscardó,40.38783,-3.71396,20,1,179
47590696,Centro,Embajadores,40.40967,-3.70955,96,2,0
47590754,Centro,Embajadores,40.40937,-3.70967,96,2,0
47700057,Centro,Palacio,40.41008,-3.71008,96,2,0
47703042,Centro,Palacio,40.4097,-3.70976,37,1,90
47714195,Latina,Lucero,40.4075,-3.74335,15,1,134
47715358,Centro,Palacio,40.41351,-3.70959,59,1,1
47715440,Centro,Palacio,40.41357,-3.70765,59,1,51
47723579,Fuencarral - El Pardo,Pilar,40.47262,-3.71076,82,1,350
47724990,Centro,Sol,40.41748,-3.70246,120,3,0
47725425,Chamberí,Trafalgar,40.43615,-3.70157,43,2,165
47728648,Latina,Aluche,40.3897,-3.74518,49,1,179
47730456,Centro,Palacio,40.42076,-3.70805,114,1,364
47738729,Centro,Cortes,40.41773,-3.69336,25,1,363
47740167,Centro,Sol,40.42019,-3.70578,204,1,260
47741194,Centro,Cortes,40.41876,-3.69926,23,1,0
47751878,Tetuán,Bellas Vistas,40.45177,-3.70893,11,15,350
47755950,Carabanchel,Abrantes,40.37459,-3.72932,35,7,180
47760318,Centro,Palacio,40.41022,-3.7112,38,1,87
47762687,Centro,Universidad,40.42038,-3.70485,146,2,307
47764063,Centro,Embajadores,40.40966,-3.69904,40,1,89
47766957,Latina,Puerta del Angel,40.4056,-3.73377,60,1,363
47768291,Chamberí,Gaztambide,40.43291,-3.7161,50,4,48
47769310,Puente de Vallecas,San Diego,40.39457,-3.66944,31,2,348
47769801,Salamanca,Goya,40.4285,-3.67483,45,1,90
47775955,Salamanca,Fuente del Berro,40.42602,-3.66656,65,2,258
47776111,Centro,Palacio,40.41096,-3.71073,101,1,0
47777259,Arganzuela,Palos de Moguer,40.40234,-3.69255,69,1,285
47778713,Moncloa - Aravaca,Argüelles,40.42144,-3.71409,151,1,350
47779256,Centro,Embajadores,40.40819,-3.7089,104,1,1
47779307,Centro,Palacio,40.40846,-3.71109,54,1,320
47779322,Centro,Embajadores,40.40762,-3.70916,54,1,289
47779363,Centro,Embajadores,40.40761,-3.71031,54,1,320
47779452,Centro,Embajadores,40.40929,-3.70907,54,1,137
47779547,Centro,Palacio,40.40974,-3.71091,47,1,1
47779569,Centro,Palacio,40.40967,-3.70972,47,1,363
47779586,Centro,Palacio,40.40983,-3.71063,47,1,352
47779637,Centro,Palacio,40.40953,-3.71118,47,1,305
47779772,Chamberí,Trafalgar,40.43236,-3.69962,84,5,151
47780002,Centro,Embajadores,40.40789,-3.71087,47,1,345
47780013,Centro,Embajadores,40.40762,-3.71087,47,1,351
47780054,Centro,Embajadores,40.40798,-3.71038,47,1,318
47780088,Centro,Embajadores,40.4097,-3.70902,47,1,349
47782264,Chamberí,Almagro,40.43,-3.69446,50,1,89
47787817,Fuencarral - El Pardo,Valverde,40.48515,-3.6883,12,30,87
47788873,Hortaleza,Pinar del Rey,40.47354,-3.64145,74,1,361
47788989,Hortaleza,Pinar del Rey,40.47485,-3.63987,96,1,1
47789759,Hortaleza,Pinar del Rey,40.47531,-3.64044,110,1,303
47790439,Centro,Embajadores,40.40776,-3.71043,47,1,288
47791463,Villaverde,Los Rosales,40.35627,-3.68376,23,1,0
47792181,Centro,Universidad,40.42061,-3.70439,95,2,72
47793586,Arganzuela,Palos de Moguer,40.40062,-3.68885,21,1,90
47795971,Tetuán,Castillejos,40.45971,-3.69453,125,3,86
47798202,Salamanca,Goya,40.42333,-3.67395,220,2,88
47806440,Centro,Sol,40.41515,-3.70761,18,10,0
47807401,Salamanca,Castellana,40.43617,-3.68167,84,60,257
47808099,Latina,Aluche,40.3906,-3.76137,25,1,90
47808358,Centro,Embajadores,40.40901,-3.70767,59,1,327
47808387,Centro,Embajadores,40.40924,-3.7074,59,1,109
47808401,Chamberí,Trafalgar,40.43336,-3.70309,54,3,363
47808551,Centro,Embajadores,40.40762,-3.70829,59,1,326
47809633,Centro,Embajadores,40.40881,-3.70789,59,1,313
47810622,Centro,Embajadores,40.40936,-3.70688,67,1,279
47811011,Centro,Embajadores,40.4073,-3.70654,67,1,210
47811159,Centro,Embajadores,40.4086,-3.70597,67,1,312
47812143,Centro,Embajadores,40.40938,-3.70641,59,1,326
47813136,Centro,Cortes,40.41472,-3.70223,23,1,0
47813364,Centro,Cortes,40.41472,-3.70006,24,1,90
47813500,Chamberí,Almagro,40.43745,-3.69276,50,6,106
47813501,Centro,Cortes,40.41618,-3.70016,25,1,90
47818835,Arganzuela,Delicias,40.40008,-3.69064,26,1,180
47824176,Centro,Embajadores,40.4125,-3.70097,90,1,365
47825721,Puente de Vallecas,Numancia,40.39831,-3.66852,84,1,365
47836917,Chamberí,Rios Rosas,40.43963,-3.6973,12,60,273
47837915,Centro,Cortes,40.41541,-3.70148,29,30,290
47838292,Salamanca,Guindalera,40.43455,-3.67272,62,5,0
47838994,Centro,Sol,40.41931,-3.70793,102,1,349
47839220,Salamanca,Guindalera,40.4346,-3.67113,62,5,247
47839337,Arganzuela,Palos de Moguer,40.40381,-3.69134,69,1,316
47839423,Arganzuela,Palos de Moguer,40.40418,-3.69272,52,1,257
47839493,Arganzuela,Palos de Moguer,40.40365,-3.69115,52,1,294
47839812,Arganzuela,Palos de Moguer,40.4022,-3.69314,46,1,319
47839966,Arganzuela,Palos de Moguer,40.40235,-3.69139,52,1,337
47839974,Arganzuela,Palos de Moguer,40.40254,-3.69318,52,1,187
47839983,Arganzuela,Palos de Moguer,40.40236,-3.69122,55,1,336
47839991,Arganzuela,Palos de Moguer,40.40422,-3.69161,55,1,342
47839999,Arganzuela,Palos de Moguer,40.40202,-3.69111,46,1,318
47840002,Arganzuela,Palos de Moguer,40.40369,-3.69125,55,1,362
47840011,Arganzuela,Palos de Moguer,40.40212,-3.6929,55,1,180
47840027,Arganzuela,Palos de Moguer,40.40236,-3.69333,61,1,339
47840033,Arganzuela,Palos de Moguer,40.40238,-3.69306,62,1,200
47840042,Arganzuela,Palos de Moguer,40.40289,-3.69131,62,1,73
47840062,Arganzuela,Palos de Moguer,40.40216,-3.69155,62,1,278
47840082,Arganzuela,Palos de Moguer,40.4029,-3.69356,62,1,319
47840101,Arganzuela,Palos de Moguer,40.40211,-3.69243,55,1,236
47840113,Arganzuela,Palos de Moguer,40.40261,-3.69314,62,1,324
47840122,Arganzuela,Palos de Moguer,40.40207,-3.69312,62,1,292
47840131,Arganzuela,Palos de Moguer,40.40233,-3.69321,68,1,328
47840142,Arganzuela,Palos de Moguer,40.402,-3.69197,62,1,340
47843419,Centro,Palacio,40.41039,-3.71255,50,1,298
47843662,Centro,Palacio,40.40819,-3.71126,50,1,345
47843671,Centro,Palacio,40.40981,-3.71068,50,1,346
47843685,Centro,Palacio,40.41031,-3.71114,57,1,326
47843921,Centro,Palacio,40.40835,-3.71264,70,1,154
47843947,Centro,Palacio,40.41024,-3.71215,70,1,354
47843950,Centro,Palacio,40.40982,-3.71074,70,1,278
47843976,Centro,Palacio,40.41003,-3.71289,70,1,137
47843997,Centro,Palacio,40.41019,-3.71137,70,1,122
47844020,Centro,Palacio,40.40896,-3.71079,122,1,283
47844021,Centro,Palacio,40.40834,-3.71231,122,1,82
47844030,Centro,Palacio,40.40813,-3.7122,122,1,359
47844041,Centro,Palacio,40.40822,-3.71162,122,1,228
47844053,Centro,Palacio,40.40821,-3.71154,140,1,340
47844054,Tetuán,Bellas Vistas,40.44869,-3.70581,170,1,0
47844087,Centro,Palacio,40.40972,-3.71286,140,1,154
47844111,Centro,Palacio,40.40834,-3.71261,140,1,255
47844125,Centro,Palacio,40.40888,-3.71094,140,1,250
47844230,Tetuán,Bellas Vistas,40.44917,-3.70859,150,1,354
47844941,Moncloa - Aravaca,Argüelles,40.43087,-3.72236,250,5,342
47851656,Centro,Embajadores,40.4088,-3.69227,36,7,365
47851829,Villa de Vallecas,Casco Histórico de Vallecas,40.37703,-3.62551,19,1,179
47852102,Arganzuela,Palos de Moguer,40.40359,-3.69165,20,365,365
47854949,Centro,Cortes,40.41433,-3.70344,29,30,1
47855773,Centro,Universidad,40.42571,-3.70696,70,5,348
47857126,San Blas - Canillejas,Hellín,40.43299,-3.62069,1000,2,179
47857478,Puente de Vallecas,Portazgo,40.38969,-3.65237,15,1,365
47859937,Moncloa - Aravaca,Argüelles,40.42054,-3.71656,45,1,180
47866123,Usera,Orcasur,40.37141,-3.69969,16,1,89
47866776,Centro,Embajadores,40.40908,-3.70009,49,3,226
47867608,Centro,Sol,40.41905,-3.70094,50,1,0
47869173,Puente de Vallecas,Palomeras Bajas,40.38591,-3.65306,29,3,15
47870535,Salamanca,Guindalera,40.43677,-3.66942,20,20,288
47871481,Chamberí,Rios Rosas,40.44596,-3.6979,44,7,121
47876838,Tetuán,Almenara,40.47328,-3.6898,60,4,0
47876973,Ciudad Lineal,Quintana,40.43743,-3.64275,45,3,225
47877155,Hortaleza,Piovera,40.45765,-3.61934,90,7,273
47880403,Chamartín,Prosperidad,40.44326,-3.66721,74,1,360
47880404,Centro,Embajadores,40.40889,-3.7072,171,1,328
47880405,Centro,Palacio,40.41009,-3.7098,189,1,330
47880406,Centro,Palacio,40.4114,-3.70992,265,1,0
47880407,Salamanca,Guindalera,40.44278,-3.66388,78,1,0
47880408,Salamanca,Guindalera,40.44106,-3.66263,63,1,1
47880409,Salamanca,Guindalera,40.44077,-3.66197,66,1,340
47880410,Centro,Justicia,40.42654,-3.70086,660,1,162
47880412,Centro,Justicia,40.42188,-3.69611,100,1,283
47880413,Centro,Embajadores,40.41057,-3.70159,131,1,85
47880415,Centro,Cortes,40.41519,-3.70042,200,1,58
47880416,Salamanca,Guindalera,40.44295,-3.66392,81,1,61
47880417,Salamanca,Guindalera,40.4425,-3.66181,80,1,350
47880418,Salamanca,Guindalera,40.44174,-3.66226,97,1,269
47880419,Salamanca,Guindalera,40.44257,-3.66429,81,1,206
47880420,Salamanca,Guindalera,40.44097,-3.66402,65,1,338
47880421,Chamberí,Arapiles,40.43646,-3.71062,150,1,84
47881356,Centro,Palacio,40.41037,-3.71038,130,1,275
47881575,Centro,Cortes,40.41134,-3.69408,36,5,180
47882504,Centro,Justicia,40.42284,-3.69887,89,1,291
47882505,Centro,Embajadores,40.41263,-3.7052,163,1,323
47882506,Centro,Embajadores,40.41269,-3.70368,189,1,297
47882507,Centro,Palacio,40.40981,-3.71018,146,1,282
47882509,Chamberí,Trafalgar,40.43644,-3.70247,104,1,355
47882510,Salamanca,Lista,40.43064,-3.6754,112,1,354
47882512,Centro,Justicia,40.42324,-3.6986,157,1,211
47882514,Centro,Embajadores,40.40847,-3.70196,84,1,174
47882515,Centro,Embajadores,40.40847,-3.70203,150,1,349
47883450,Centro,Justicia,40.42104,-3.69793,91,1,85
47883452,Centro,Justicia,40.42208,-3.6985,86,1,146
47883453,Centro,Cortes,40.4158,-3.7004,91,1,329
47883456,Centro,Cortes,40.41615,-3.7007,177,1,350
47883460,Centro,Cortes,40.41501,-3.69852,91,1,348
47883462,Centro,Cortes,40.4162,-3.69926,143,1,355
47883463,Centro,Embajadores,40.40647,-3.70455,73,1,36
47883465,Chamberí,Arapiles,40.43088,-3.7115,88,1,358
47883467,Centro,Justicia,40.42511,-3.69603,83,1,269
47883468,Centro,Justicia,40.42105,-3.6981,101,1,177
47883469,Centro,Universidad,40.42134,-3.7016,332,1,348
47883471,Centro,Cortes,40.41432,-3.69714,81,1,195
47883472,Centro,Cortes,40.41523,-3.70018,170,1,238
47883473,Centro,Embajadores,40.40954,-3.709,180,1,339
47883474,Centro,Embajadores,40.41096,-3.70857,232,1,315
47883477,Centro,Embajadores,40.41113,-3.70774,183,1,286
47883478,Centro,Cortes,40.41159,-3.6965,242,1,0
47883479,Centro,Cortes,40.41349,-3.69755,94,1,269
47883481,Centro,Cortes,40.41328,-3.6981,69,1,299
47883483,Centro,Cortes,40.4137,-3.69632,94,1,259
47883484,Centro,Cortes,40.41232,-3.69838,84,1,265
47883487,Centro,Embajadores,40.41267,-3.7052,119,1,334
47883488,Centro,Embajadores,40.41272,-3.7033,127,1,345
47883489,Centro,Embajadores,40.41275,-3.70547,119,1,291
47883490,Centro,Embajadores,40.41284,-3.7033,163,1,365
47883491,Centro,Embajadores,40.4121,-3.70317,207,1,147
47883492,Centro,Embajadores,40.41296,-3.70399,209,1,328
47883493,Centro,Embajadores,40.41227,-3.70318,207,1,325
47883494,Centro,Embajadores,40.41127,-3.70309,156,1,338
47883495,Centro,Embajadores,40.41277,-3.70523,163,1,327
47883496,Centro,Embajadores,40.41266,-3.70326,163,1,313
47883497,Centro,Universidad,40.4248,-3.70593,79,1,191
47883498,Fuencarral - El Pardo,Mirasierra,40.49631,-3.70341,255,1,345
47883500,Chamberí,Almagro,40.42753,-3.69342,89,1,268
47883501,Centro,Cortes,40.4124,-3.69573,122,1,315
47883503,Centro,Embajadores,40.40838,-3.70991,118,1,341
47883504,Centro,Embajadores,40.41039,-3.70898,147,1,0
47883505,Centro,Palacio,40.40995,-3.7105,148,1,207
47883508,Centro,Embajadores,40.41029,-3.70815,173,1,328
47883510,Centro,Sol,40.41402,-3.70774,107,1,354
47883511,Centro,Embajadores,40.41292,-3.70457,261,1,262
47883513,Centro,Cortes,40.41369,-3.69847,97,1,344
47883514,Chamberí,Arapiles,40.43151,-3.70964,93,1,85
47883515,Centro,Cortes,40.41461,-3.70111,82,1,276
47883516,Centro,Cortes,40.41558,-3.70032,76,1,361
47883519,Centro,Cortes,40.40928,-3.69215,141,1,269
47883522,Salamanca,Goya,40.42292,-3.67795,102,1,269
47883523,Salamanca,Goya,40.42285,-3.67979,175,1,290
47883524,Retiro,Ibiza,40.41954,-3.67744,80,1,364
47883526,Salamanca,Guindalera,40.43216,-3.66831,82,1,340
47883527,Salamanca,Goya,40.42604,-3.66881,67,1,364
47883528,Salamanca,Goya,40.42686,-3.67057,61,1,353
47883529,Salamanca,Lista,40.43088,-3.67595,54,1,362
47883530,Salamanca,Lista,40.43142,-3.67561,59,1,347
47883531,Salamanca,Guindalera,40.43764,-3.67042,67,1,354
47883533,Salamanca,Guindalera,40.43543,-3.66983,51,1,362
47883535,Centro,Cortes,40.41526,-3.70147,70,1,263
47883536,Centro,Cortes,40.41528,-3.70054,70,1,0
47883537,Centro,Cortes,40.41326,-3.70022,57,1,261
47883538,Centro,Cortes,40.41393,-3.70027,57,1,268
47883540,Centro,Cortes,40.41301,-3.70011,56,1,296
47883541,Centro,Cortes,40.41314,-3.70016,57,1,328
47883542,Centro,Cortes,40.41366,-3.70013,70,1,260
47883543,Centro,Cortes,40.41521,-3.702,70,1,268
47883544,Salamanca,Fuente del Berro,40.42947,-3.66463,78,1,350
47883545,Salamanca,Lista,40.43587,-3.67841,87,1,272
47883546,Salamanca,Fuente del Berro,40.42536,-3.66736,88,1,176
47883547,Salamanca,Fuente del Berro,40.42971,-3.66239,118,1,361
47883548,Salamanca,Guindalera,40.43096,-3.66452,111,1,365
47883549,Salamanca,Castellana,40.43693,-3.68081,79,1,359
47883550,Salamanca,Goya,40.42603,-3.67617,77,1,358
47883551,Centro,Palacio,40.41572,-3.70937,134,1,85
47883552,Centro,Palacio,40.41579,-3.70924,97,1,328
47883558,Centro,Embajadores,40.41263,-3.70577,205,1,297
47883560,Centro,Embajadores,40.4108,-3.70404,80,1,365
47883561,Centro,Embajadores,40.41072,-3.70411,93,1,1
47883565,Centro,Universidad,40.4248,-3.70608,91,1,195
47883567,Centro,Embajadores,40.41086,-3.7035,102,1,0
47883568,Salamanca,Guindalera,40.43083,-3.66354,87,1,280
47883569,Salamanca,Fuente del Berro,40.42837,-3.66262,62,1,359
47883571,Centro,Embajadores,40.41011,-3.70682,286,1,248
47883572,Centro,Embajadores,40.40782,-3.70631,284,1,268
47883574,Centro,Embajadores,40.40843,-3.70199,102,1,353
47883576,Centro,Embajadores,40.40688,-3.70134,60,1,358
47883577,Centro,Embajadores,40.40642,-3.70125,100,1,1
47883578,Centro,Embajadores,40.40701,-3.70136,100,1,348
47883579,Centro,Embajadores,40.40853,-3.70196,92,1,343
47883580,Centro,Embajadores,40.40648,-3.70352,87,1,359
47883581,Centro,Embajadores,40.40781,-3.7033,74,1,365
47884465,Centro,Cortes,40.41516,-3.70038,98,1,238
47884467,Centro,Cortes,40.41593,-3.70018,91,1,311
47884469,Centro,Justicia,40.42162,-3.69874,76,1,362
47884470,Centro,Embajadores,40.41021,-3.70854,118,1,193
47884471,Centro,Palacio,40.40986,-3.71025,125,1,354
47884472,Centro,Embajadores,40.41048,-3.70879,155,1,339
47884473,Centro,Embajadores,40.4088,-3.70858,174,1,269
47884476,Tetuán,Cuatro Caminos,40.45185,-3.69552,79,1,337
47884477,Chamberí,Trafalgar,40.43616,-3.701,91,1,339
47884479,Chamberí,Trafalgar,40.43432,-3.70231,76,1,365
47884481,Chamberí,Trafalgar,40.43438,-3.70143,91,1,352
47884482,Chamberí,Trafalgar,40.43643,-3.70083,97,1,280
47884484,Chamberí,Trafalgar,40.43421,-3.7017,87,1,324
47884485,Chamberí,Trafalgar,40.43591,-3.70092,85,1,357
47884486,Chamberí,Trafalgar,40.43468,-3.70267,101,1,296
47884487,Chamberí,Trafalgar,40.43432,-3.70101,112,1,269
47884488,Chamberí,Trafalgar,40.43558,-3.701,90,1,362
47884489,Chamberí,Trafalgar,40.4362,-3.7012,110,1,0
47884490,Chamberí,Trafalgar,40.43415,-3.70117,111,1,277
47884491,Chamberí,Trafalgar,40.43596,-3.70118,111,1,313
47884492,Chamberí,Trafalgar,40.43619,-3.70252,112,1,238
